ID,Address,Price €,Rooms,Size m2,Floor,Lift,Links,Date_Scraped,Price_m2,Type,Neighborhood,City
101042333,"Ático en calle de Vinyals, El Guinardó, Barcelona",430000,4,100,Planta 4 exterior,Sin ascensor,https://www.idealista.com/inmueble/101042333/,2023-06-11 19:36:16.691593,4300.0,Ático,El Guinardó,Barcelona
100680172,"Chalet pareado en calle del Marquès de Foronda, La Font d'En Fargues, Barcelona",780000,3,130,N/A,N/A,https://www.idealista.com/inmueble/100680172/,2023-06-11 19:36:16.691593,6000.0,Chalet pareado,La Font d'En Fargues,Barcelona
99463824,"Dúplex en calle de Villar, El Guinardó, Barcelona",265525,1,95,Bajo exterior,Con ascensor,https://www.idealista.com/inmueble/99463824/,2023-06-11 19:36:16.691593,2795.0,Dúplex,El Guinardó,Barcelona
36903282,"Dúplex en paseo Universal, Horta, Barcelona",590000,5,190,Planta 1 exterior,Sin ascensor,https://www.idealista.com/inmueble/36903282/,2023-06-11 19:36:16.691593,3105.26,Dúplex,Horta,Barcelona
98270509,"Piso en calle de Rosalia de Castro, El Baix Guinardó, Barcelona",325000,1,86,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/98270509/,2023-06-11 19:36:16.691593,3779.07,Piso,El Baix Guinardó,Barcelona
101648645,"Piso en avenida de la Mare de Déu de Montserrat, 207, El Guinardó, Barcelona",239000,3,67,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/101648645/,2023-06-11 19:36:16.691593,3567.16,Piso,El Guinardó,Barcelona
100963730,"Piso en rambla de la Muntanya, El Guinardó, Barcelona",228000,3,74,Planta 3 exterior,Sin ascensor,https://www.idealista.com/inmueble/100963730/,2023-06-11 19:36:16.691593,3081.08,Piso,El Guinardó,Barcelona
99581917,"Piso en calle de l'Art, El Guinardó, Barcelona",522100,4,144,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/99581917/,2023-06-11 19:36:16.691593,3625.69,Piso,El Guinardó,Barcelona
101404481,"Piso en calle de Rosalia de Castro, El Baix Guinardó, Barcelona",275000,2,76,Planta 3 exterior,Con ascensor,https://www.idealista.com/inmueble/101404481/,2023-06-11 19:36:16.691593,3618.42,Piso,El Baix Guinardó,Barcelona
101589692,"Casa o chalet independiente en calle de Farnés, El Carmel, Barcelona",349000,4,101,N/A,N/A,https://www.idealista.com/inmueble/101589692/,2023-06-11 19:36:16.691593,3455.45,Casa o chalet independiente,El Carmel,Barcelona
101608287,"Piso en calle de Salses, Horta, Barcelona",310000,4,83,Planta 2 exterior,Sin ascensor,https://www.idealista.com/inmueble/101608287/,2023-06-11 19:36:16.691593,3734.94,Piso,Horta,Barcelona
100290546,"Piso en calle de Sanpere i Miquel, Horta, Barcelona",495000,4,110,Planta 1 exterior,Con ascensor,https://www.idealista.com/inmueble/100290546/,2023-06-11 19:36:16.691593,4500.0,Piso,Horta,Barcelona
99936989,"Casa o chalet independiente en calle de Campoamor, Horta, Barcelona",1725000,17,668,N/A,N/A,https://www.idealista.com/inmueble/99936989/,2023-06-11 19:36:16.691593,2582.34,Casa o chalet independiente,Horta,Barcelona
93656043,"Piso en Sant Genís Dels Agudells - Montbau, Barcelona",275000,3,70,Planta 3 exterior,Sin ascensor,https://www.idealista.com/inmueble/93656043/,2023-06-11 19:36:16.691593,3928.57,Piso,Sant Genís Dels Agudells - Montbau,Barcelona
101566988,"Piso en calle de Llorens i Barba, El Baix Guinardó, Barcelona",425000,3,92,Planta 7 exterior,Con ascensor,https://www.idealista.com/inmueble/101566988/,2023-06-11 19:36:16.691593,4619.57,Piso,El Baix Guinardó,Barcelona
